user_id,clicks_per_min,avg_session_time_min,bookings_last_hour,ip_entropy,is_fraud
558,2,12.871568952217157,1,0.6764081440793953,0
559,3,3.004531707438084,0,0.8064032682773494,0
560,4,11.798262828719386,1,0.8844146629671259,0
561,1,13.093564163428288,0,0.8123129817098993,0
562,1,19.68956391000665,0,0.9376139142072487,0
563,5,12.432112275387619,0,0.9759797597167795,0
564,2,18.25479602599376,1,0.8110825781938105,0
565,5,11.71393660339978,1,0.6823326224131072,0
566,3,19.62805593869721,0,0.6300354364422683,0
567,2,4.734773056043325,1,0.6733377205254699,0
568,4,16.71053762964115,0,0.8901519813847294,0
569,4,13.870457378163977,0,0.6107222827333977,0
570,2,10.465112921373642,0,0.7083201281285929,0
571,4,19.33739156365499,1,0.9073818140108889,0
572,2,3.465688405792468,1,0.7572550994839464,0
573,4,18.687348848781674,0,0.9748657998648353,0
574,1,16.783236905971155,1,0.7897648882051403,0
575,1,16.107992538236317,0,0.7326920044545204,0
576,2,5.961493103072633,1,0.7905402559399493,0
577,3,8.34001188167948,0,0.8762050174113507,0
578,2,10.436789643200502,1,0.9108881785375775,0
579,1,13.333306214013074,1,0.6007205363533579,0
580,4,5.943376135778091,1,0.7430598319663639,0
581,4,13.20601195602847,1,0.602394500792183,0
582,2,3.38885516951959,1,0.8344976520428786,0
583,2,10.446188418770378,1,0.7696005098777078,0
584,4,12.500817268004349,0,0.8232500851113167,0
585,3,19.7461069636867,0,0.8138604432029307,0
586,4,10.13761645410953,0,0.9556588761052164,0
587,5,6.02219705522009,1,0.7401093793070498,0
588,4,8.29941965757557,1,0.9156922877959872,0
589,1,9.531390645210546,1,0.8657644369229949,0
590,3,17.64683605890326,0,0.9813979210169455,0
591,1,18.27839426622477,0,0.9587739176549607,0
592,3,17.34608436373565,0,0.711779513342817,0
593,4,12.492231304750113,0,0.814079345638801,0
594,2,8.921241820955103,0,0.9087162989237529,0
595,1,4.889434931911876,0,0.724451276883298,0
596,1,19.799066546911508,1,0.8216067964571374,0
597,5,9.43688846205171,0,0.9319848424351895,0
598,29,0.9673321261765669,16,0.22104242616487665,1
599,3,4.008444667793134,1,0.8907054477469631,0
600,5,14.977820000877138,0,0.6052595524964378,0
