user_id,dest_id,action,time,label,age,budget_enc_x,attr_culture,attr_adventure,attr_nature,attr_beaches,attr_nightlife,attr_cuisine,attr_wellness,ctx_urban,ctx_seclusion,home_country_enc,budget_enc_y,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,country_enc
187,5eb2414d-ccc4-4665-b86a-f463c43a9c1b,book,2025-12-06 08:06:29.398744,2,54,2,2,2,4,2,2,2,3,3,3,98,2,4,3,3,2,3,4,3,4,2,158
188,7034c2a1-23a7-4da3-97e6-f6b9a7a886dd,click,2025-12-02 10:15:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,1,4,3,5,1,1,3,4,1,5,40
188,7c623237-bc71-4ba0-ae74-a64b0201eeba,book,2025-12-17 00:44:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,4,3,3,4,4,4,3,4,2,38
188,b53ea9ad-2c8b-4467-9764-1edb3b922ea4,book,2025-12-03 22:29:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,1,5,2,3,1,3,4,3,3,3,156
188,14f66152-9e1f-49a6-af54-b5c594fb958f,book,2025-12-17 23:19:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,5,2,3,1,2,4,2,2,3,47
188,6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,view,2025-12-13 09:50:29.398744,0,49,1,3,3,5,3,3,3,2,3,3,118,2,5,3,2,2,5,5,3,5,1,19
188,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,click,2025-12-17 17:59:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,2,4,2,3,1,4,4,3,5,2,53
188,b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,book,2025-12-15 00:57:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,4,2,3,3,3,4,3,4,3,36
188,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,book,2025-12-06 22:27:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,4,3,3,2,4,4,3,5,2,53
188,184fc244-2725-4a56-894d-bbb80ef207e7,click,2025-12-27 17:36:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,2,4,3,3,4,4,5,3,4,2,148
188,472a370a-f213-4bdd-bef7-e00aa2eb2ca4,book,2025-12-30 11:31:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,4,3,3,2,4,4,3,4,2,6
188,51be0fb4-70bd-42c9-90d2-1f3d18ac005c,book,2025-12-16 07:07:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,3,4,4,5,4,4,3,2,3,19
188,e3597f71-7e84-47f9-b3f2-567398c8fcdd,book,2025-12-09 04:38:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,3,4,5,4,2,3,3,2,4,1
188,1d32dfff-864b-4298-8be7-1f9714936244,click,2025-12-29 13:15:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,3,5,3,3,2,5,5,3,5,2,60
188,778d28df-a4fa-4328-896e-4a9f80216fda,book,2025-12-13 07:22:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,3,5,5,1,2,3,3,2,4,18
188,d2351990-8009-44cd-9fdb-e79f1fd913f4,book,2025-12-16 10:04:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,1,4,2,3,3,3,4,2,4,2,40
188,7953a021-a4c4-4fbf-b5a8-92467f8280ed,book,2025-12-09 17:07:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,1,3,3,4,3,2,3,2,2,4,21
188,c4d01836-2731-498c-afa0-164e08df33be,click,2025-12-11 15:28:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,2,3,4,3,2,4,3,3,4,2,159
188,26bd92cc-1bd7-46bc-a132-9c227115194a,book,2025-12-09 14:35:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,3,3,4,5,2,2,3,2,2,5,56
188,2f634211-0161-41dc-b871-3d405b1b3975,book,2025-12-10 15:24:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,5,3,3,3,4,5,3,4,2,113
188,87be4d07-b23b-4477-a76e-a6649b328789,click,2025-12-02 08:19:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,2,4,3,3,4,4,4,3,4,2,136
188,b636143f-615e-4232-a3a6-f11bc6ee93df,book,2025-12-28 09:15:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,5,3,5,2,2,4,3,3,4,113
188,43b173aa-a4f5-4676-9434-bacadf6d49ff,book,2025-12-08 21:08:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,4,3,3,3,4,5,3,4,3,113
188,8a01ffff-5a20-4ddb-af63-f82c9fa0e277,click,2025-12-04 10:22:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,2,5,3,3,2,4,5,3,5,2,24
188,6c222aca-bad0-4114-a0f8-d271510a86a0,click,2025-12-03 11:15:29.398744,1,49,1,3,3,5,3,3,3,2,3,3,118,2,3,4,5,2,2,3,3,3,4,159
188,5eb2414d-ccc4-4665-b86a-f463c43a9c1b,book,2025-12-15 15:11:29.398744,2,49,1,3,3,5,3,3,3,2,3,3,118,2,4,3,3,2,3,4,3,4,2,158
189,7034c2a1-23a7-4da3-97e6-f6b9a7a886dd,click,2025-12-14 08:29:29.398744,1,54,1,3,3,3,3,1,4,2,4,3,55,1,4,3,5,1,1,3,4,1,5,40
189,7c623237-bc71-4ba0-ae74-a64b0201eeba,book,2025-12-29 08:14:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,4,3,3,4,4,4,3,4,2,38
189,b53ea9ad-2c8b-4467-9764-1edb3b922ea4,book,2025-12-12 23:26:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,1,5,2,3,1,3,4,3,3,3,156
189,14f66152-9e1f-49a6-af54-b5c594fb958f,click,2025-12-25 01:52:29.398744,1,54,1,3,3,3,3,1,4,2,4,3,55,2,5,2,3,1,2,4,2,2,3,47
189,6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,book,2025-12-24 14:05:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,5,3,2,2,5,5,3,5,1,19
189,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,book,2025-12-31 15:00:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,4,2,3,1,4,4,3,5,2,53
189,b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,book,2025-12-04 09:43:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,4,2,3,3,3,4,3,4,3,36
189,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,view,2025-12-13 12:55:29.398744,0,54,1,3,3,3,3,1,4,2,4,3,55,2,4,3,3,2,4,4,3,5,2,53
189,184fc244-2725-4a56-894d-bbb80ef207e7,view,2025-12-25 16:52:29.398744,0,54,1,3,3,3,3,1,4,2,4,3,55,2,4,3,3,4,4,5,3,4,2,148
189,472a370a-f213-4bdd-bef7-e00aa2eb2ca4,click,2025-12-28 21:29:29.398744,1,54,1,3,3,3,3,1,4,2,4,3,55,2,4,3,3,2,4,4,3,4,2,6
189,51be0fb4-70bd-42c9-90d2-1f3d18ac005c,view,2025-12-17 04:46:29.398744,0,54,1,3,3,3,3,1,4,2,4,3,55,2,3,4,4,5,4,4,3,2,3,19
189,e3597f71-7e84-47f9-b3f2-567398c8fcdd,click,2025-12-04 08:51:29.398744,1,54,1,3,3,3,3,1,4,2,4,3,55,2,3,4,5,4,2,3,3,2,4,1
189,1d32dfff-864b-4298-8be7-1f9714936244,book,2025-12-10 15:36:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,3,5,3,3,2,5,5,3,5,2,60
189,778d28df-a4fa-4328-896e-4a9f80216fda,click,2025-12-23 10:48:29.398744,1,54,1,3,3,3,3,1,4,2,4,3,55,2,3,5,5,1,2,3,3,2,4,18
189,d2351990-8009-44cd-9fdb-e79f1fd913f4,view,2025-12-28 15:48:29.398744,0,54,1,3,3,3,3,1,4,2,4,3,55,1,4,2,3,3,3,4,2,4,2,40
189,7953a021-a4c4-4fbf-b5a8-92467f8280ed,book,2025-12-21 01:34:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,1,3,3,4,3,2,3,2,2,4,21
189,c4d01836-2731-498c-afa0-164e08df33be,book,2025-12-18 16:02:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,3,4,3,2,4,3,3,4,2,159
189,26bd92cc-1bd7-46bc-a132-9c227115194a,book,2025-12-19 21:20:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,3,3,4,5,2,2,3,2,2,5,56
189,2f634211-0161-41dc-b871-3d405b1b3975,book,2025-12-16 06:05:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,5,3,3,3,4,5,3,4,2,113
189,87be4d07-b23b-4477-a76e-a6649b328789,book,2025-12-02 10:45:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,4,3,3,4,4,4,3,4,2,136
189,b636143f-615e-4232-a3a6-f11bc6ee93df,book,2025-12-07 01:46:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,5,3,5,2,2,4,3,3,4,113
189,43b173aa-a4f5-4676-9434-bacadf6d49ff,book,2025-12-27 01:42:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,4,3,3,3,4,5,3,4,3,113
189,8a01ffff-5a20-4ddb-af63-f82c9fa0e277,book,2025-12-09 03:10:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,5,3,3,2,4,5,3,5,2,24
189,6c222aca-bad0-4114-a0f8-d271510a86a0,book,2025-12-17 22:57:29.398744,2,54,1,3,3,3,3,1,4,2,4,3,55,2,3,4,5,2,2,3,3,3,4,159
189,5eb2414d-ccc4-4665-b86a-f463c43a9c1b,click,2025-12-13 06:00:29.398744,1,54,1,3,3,3,3,1,4,2,4,3,55,2,4,3,3,2,3,4,3,4,2,158
190,7034c2a1-23a7-4da3-97e6-f6b9a7a886dd,click,2025-12-28 18:20:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,1,4,3,5,1,1,3,4,1,5,40
190,7c623237-bc71-4ba0-ae74-a64b0201eeba,click,2025-12-03 08:16:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,4,3,3,4,4,4,3,4,2,38
190,b53ea9ad-2c8b-4467-9764-1edb3b922ea4,click,2025-12-13 03:51:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,1,5,2,3,1,3,4,3,3,3,156
190,14f66152-9e1f-49a6-af54-b5c594fb958f,book,2025-12-15 20:17:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,5,2,3,1,2,4,2,2,3,47
190,6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,book,2025-12-18 18:21:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,5,3,2,2,5,5,3,5,1,19
190,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,click,2025-12-07 23:18:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,4,2,3,1,4,4,3,5,2,53
190,b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,click,2025-12-29 17:39:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,4,2,3,3,3,4,3,4,3,36
190,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,book,2025-12-15 12:11:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,4,3,3,2,4,4,3,5,2,53
190,184fc244-2725-4a56-894d-bbb80ef207e7,book,2025-12-07 10:54:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,4,3,3,4,4,5,3,4,2,148
190,472a370a-f213-4bdd-bef7-e00aa2eb2ca4,click,2025-12-19 06:51:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,4,3,3,2,4,4,3,4,2,6
190,51be0fb4-70bd-42c9-90d2-1f3d18ac005c,book,2025-12-17 06:19:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,3,4,4,5,4,4,3,2,3,19
190,e3597f71-7e84-47f9-b3f2-567398c8fcdd,click,2025-12-28 09:58:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,3,4,5,4,2,3,3,2,4,1
190,1d32dfff-864b-4298-8be7-1f9714936244,view,2025-12-31 10:24:29.398744,0,64,2,3,3,3,3,2,4,3,3,1,35,3,5,3,3,2,5,5,3,5,2,60
190,778d28df-a4fa-4328-896e-4a9f80216fda,click,2025-12-30 17:17:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,3,5,5,1,2,3,3,2,4,18
190,d2351990-8009-44cd-9fdb-e79f1fd913f4,view,2025-12-29 02:29:29.398744,0,64,2,3,3,3,3,2,4,3,3,1,35,1,4,2,3,3,3,4,2,4,2,40
190,7953a021-a4c4-4fbf-b5a8-92467f8280ed,view,2025-12-19 22:46:29.398744,0,64,2,3,3,3,3,2,4,3,3,1,35,1,3,3,4,3,2,3,2,2,4,21
190,c4d01836-2731-498c-afa0-164e08df33be,book,2025-12-03 07:39:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,3,4,3,2,4,3,3,4,2,159
190,26bd92cc-1bd7-46bc-a132-9c227115194a,click,2025-12-26 22:13:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,3,3,4,5,2,2,3,2,2,5,56
190,2f634211-0161-41dc-b871-3d405b1b3975,book,2025-12-31 04:05:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,5,3,3,3,4,5,3,4,2,113
190,87be4d07-b23b-4477-a76e-a6649b328789,click,2025-12-04 15:45:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,4,3,3,4,4,4,3,4,2,136
190,b636143f-615e-4232-a3a6-f11bc6ee93df,book,2025-12-19 11:46:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,5,3,5,2,2,4,3,3,4,113
190,43b173aa-a4f5-4676-9434-bacadf6d49ff,click,2025-12-09 18:47:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,4,3,3,3,4,5,3,4,3,113
190,8a01ffff-5a20-4ddb-af63-f82c9fa0e277,book,2025-12-02 20:59:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,5,3,3,2,4,5,3,5,2,24
190,6c222aca-bad0-4114-a0f8-d271510a86a0,book,2025-12-16 13:20:29.398744,2,64,2,3,3,3,3,2,4,3,3,1,35,2,3,4,5,2,2,3,3,3,4,159
190,5eb2414d-ccc4-4665-b86a-f463c43a9c1b,click,2025-12-15 21:51:29.398744,1,64,2,3,3,3,3,2,4,3,3,1,35,2,4,3,3,2,3,4,3,4,2,158
191,7034c2a1-23a7-4da3-97e6-f6b9a7a886dd,click,2025-12-23 13:33:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,1,4,3,5,1,1,3,4,1,5,40
191,7c623237-bc71-4ba0-ae74-a64b0201eeba,click,2025-12-03 06:20:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,2,4,3,3,4,4,4,3,4,2,38
191,b53ea9ad-2c8b-4467-9764-1edb3b922ea4,book,2025-12-20 14:46:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,1,5,2,3,1,3,4,3,3,3,156
191,14f66152-9e1f-49a6-af54-b5c594fb958f,view,2025-12-21 06:54:29.398744,0,45,2,3,2,4,2,2,3,3,4,3,158,2,5,2,3,1,2,4,2,2,3,47
191,6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,view,2025-12-12 17:06:29.398744,0,45,2,3,2,4,2,2,3,3,4,3,158,2,5,3,2,2,5,5,3,5,1,19
191,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,book,2025-12-21 02:04:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,4,2,3,1,4,4,3,5,2,53
191,b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,book,2025-12-17 22:43:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,4,2,3,3,3,4,3,4,3,36
191,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,click,2025-12-18 13:02:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,2,4,3,3,2,4,4,3,5,2,53
191,184fc244-2725-4a56-894d-bbb80ef207e7,click,2025-12-14 23:04:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,2,4,3,3,4,4,5,3,4,2,148
191,472a370a-f213-4bdd-bef7-e00aa2eb2ca4,book,2025-12-23 00:58:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,4,3,3,2,4,4,3,4,2,6
191,51be0fb4-70bd-42c9-90d2-1f3d18ac005c,click,2025-12-23 11:38:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,2,3,4,4,5,4,4,3,2,3,19
191,e3597f71-7e84-47f9-b3f2-567398c8fcdd,book,2025-12-28 14:27:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,3,4,5,4,2,3,3,2,4,1
191,1d32dfff-864b-4298-8be7-1f9714936244,click,2025-12-09 11:51:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,3,5,3,3,2,5,5,3,5,2,60
191,778d28df-a4fa-4328-896e-4a9f80216fda,book,2025-12-20 11:24:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,3,5,5,1,2,3,3,2,4,18
191,d2351990-8009-44cd-9fdb-e79f1fd913f4,book,2025-12-03 03:41:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,1,4,2,3,3,3,4,2,4,2,40
191,7953a021-a4c4-4fbf-b5a8-92467f8280ed,click,2025-12-15 20:21:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,1,3,3,4,3,2,3,2,2,4,21
191,c4d01836-2731-498c-afa0-164e08df33be,view,2025-12-04 12:19:29.398744,0,45,2,3,2,4,2,2,3,3,4,3,158,2,3,4,3,2,4,3,3,4,2,159
191,26bd92cc-1bd7-46bc-a132-9c227115194a,book,2025-12-20 21:52:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,3,3,4,5,2,2,3,2,2,5,56
191,2f634211-0161-41dc-b871-3d405b1b3975,book,2025-12-05 04:10:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,5,3,3,3,4,5,3,4,2,113
191,87be4d07-b23b-4477-a76e-a6649b328789,click,2025-12-27 08:18:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,2,4,3,3,4,4,4,3,4,2,136
191,b636143f-615e-4232-a3a6-f11bc6ee93df,click,2025-12-23 13:26:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,2,5,3,5,2,2,4,3,3,4,113
191,43b173aa-a4f5-4676-9434-bacadf6d49ff,book,2025-12-26 21:22:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,4,3,3,3,4,5,3,4,3,113
191,8a01ffff-5a20-4ddb-af63-f82c9fa0e277,click,2025-12-27 10:42:29.398744,1,45,2,3,2,4,2,2,3,3,4,3,158,2,5,3,3,2,4,5,3,5,2,24
191,6c222aca-bad0-4114-a0f8-d271510a86a0,book,2025-12-13 03:31:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,3,4,5,2,2,3,3,3,4,159
191,5eb2414d-ccc4-4665-b86a-f463c43a9c1b,book,2025-12-23 07:55:29.398744,2,45,2,3,2,4,2,2,3,3,4,3,158,2,4,3,3,2,3,4,3,4,2,158
192,7034c2a1-23a7-4da3-97e6-f6b9a7a886dd,view,2025-12-19 08:45:29.398744,0,36,2,3,3,3,1,2,4,3,3,1,97,1,4,3,5,1,1,3,4,1,5,40
192,7c623237-bc71-4ba0-ae74-a64b0201eeba,click,2025-12-21 14:01:29.398744,1,36,2,3,3,3,1,2,4,3,3,1,97,2,4,3,3,4,4,4,3,4,2,38
192,b53ea9ad-2c8b-4467-9764-1edb3b922ea4,book,2025-12-13 19:59:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,1,5,2,3,1,3,4,3,3,3,156
192,14f66152-9e1f-49a6-af54-b5c594fb958f,book,2025-12-20 23:07:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,5,2,3,1,2,4,2,2,3,47
192,6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,book,2025-12-29 03:19:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,5,3,2,2,5,5,3,5,1,19
192,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,book,2025-12-22 10:35:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,4,2,3,1,4,4,3,5,2,53
192,b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,click,2025-12-19 12:20:29.398744,1,36,2,3,3,3,1,2,4,3,3,1,97,2,4,2,3,3,3,4,3,4,3,36
192,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,book,2025-12-21 16:57:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,4,3,3,2,4,4,3,5,2,53
192,184fc244-2725-4a56-894d-bbb80ef207e7,click,2025-12-04 02:52:29.398744,1,36,2,3,3,3,1,2,4,3,3,1,97,2,4,3,3,4,4,5,3,4,2,148
192,472a370a-f213-4bdd-bef7-e00aa2eb2ca4,click,2025-12-15 23:12:29.398744,1,36,2,3,3,3,1,2,4,3,3,1,97,2,4,3,3,2,4,4,3,4,2,6
192,51be0fb4-70bd-42c9-90d2-1f3d18ac005c,book,2025-12-25 04:03:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,3,4,4,5,4,4,3,2,3,19
192,e3597f71-7e84-47f9-b3f2-567398c8fcdd,click,2025-12-09 19:43:29.398744,1,36,2,3,3,3,1,2,4,3,3,1,97,2,3,4,5,4,2,3,3,2,4,1
192,1d32dfff-864b-4298-8be7-1f9714936244,click,2025-12-13 03:44:29.398744,1,36,2,3,3,3,1,2,4,3,3,1,97,3,5,3,3,2,5,5,3,5,2,60
192,778d28df-a4fa-4328-896e-4a9f80216fda,book,2025-12-27 19:06:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,3,5,5,1,2,3,3,2,4,18
192,d2351990-8009-44cd-9fdb-e79f1fd913f4,click,2025-12-24 23:07:29.398744,1,36,2,3,3,3,1,2,4,3,3,1,97,1,4,2,3,3,3,4,2,4,2,40
192,7953a021-a4c4-4fbf-b5a8-92467f8280ed,book,2025-12-19 12:35:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,1,3,3,4,3,2,3,2,2,4,21
192,c4d01836-2731-498c-afa0-164e08df33be,book,2025-12-10 16:57:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,3,4,3,2,4,3,3,4,2,159
192,26bd92cc-1bd7-46bc-a132-9c227115194a,view,2025-12-27 11:04:29.398744,0,36,2,3,3,3,1,2,4,3,3,1,97,3,3,4,5,2,2,3,2,2,5,56
192,2f634211-0161-41dc-b871-3d405b1b3975,book,2025-12-19 12:10:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,5,3,3,3,4,5,3,4,2,113
192,87be4d07-b23b-4477-a76e-a6649b328789,book,2025-12-11 04:03:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,4,3,3,4,4,4,3,4,2,136
192,b636143f-615e-4232-a3a6-f11bc6ee93df,book,2025-12-20 00:49:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,5,3,5,2,2,4,3,3,4,113
192,43b173aa-a4f5-4676-9434-bacadf6d49ff,view,2025-12-10 01:15:29.398744,0,36,2,3,3,3,1,2,4,3,3,1,97,2,4,3,3,3,4,5,3,4,3,113
192,8a01ffff-5a20-4ddb-af63-f82c9fa0e277,book,2025-12-09 10:11:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,5,3,3,2,4,5,3,5,2,24
192,6c222aca-bad0-4114-a0f8-d271510a86a0,book,2025-12-23 15:15:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,3,4,5,2,2,3,3,3,4,159
192,5eb2414d-ccc4-4665-b86a-f463c43a9c1b,book,2025-12-10 00:15:29.398744,2,36,2,3,3,3,1,2,4,3,3,1,97,2,4,3,3,2,3,4,3,4,2,158
193,7034c2a1-23a7-4da3-97e6-f6b9a7a886dd,view,2025-12-27 00:17:29.398744,0,23,2,3,1,4,3,3,4,3,3,3,52,1,4,3,5,1,1,3,4,1,5,40
193,7c623237-bc71-4ba0-ae74-a64b0201eeba,book,2025-12-12 05:10:29.398744,2,23,2,3,1,4,3,3,4,3,3,3,52,2,4,3,3,4,4,4,3,4,2,38
193,b53ea9ad-2c8b-4467-9764-1edb3b922ea4,view,2025-12-23 16:25:29.398744,0,23,2,3,1,4,3,3,4,3,3,3,52,1,5,2,3,1,3,4,3,3,3,156
193,14f66152-9e1f-49a6-af54-b5c594fb958f,click,2025-12-31 07:07:29.398744,1,23,2,3,1,4,3,3,4,3,3,3,52,2,5,2,3,1,2,4,2,2,3,47
193,6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,click,2025-12-09 11:12:29.398744,1,23,2,3,1,4,3,3,4,3,3,3,52,2,5,3,2,2,5,5,3,5,1,19
193,9a4f8eec-e269-42bb-96bd-4c0e0a82df57,book,2025-12-05 18:37:29.398744,2,23,2,3,1,4,3,3,4,3,3,3,52,2,4,2,3,1,4,4,3,5,2,53
193,b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2,view,2025-12-07 10:34:29.398744,0,23,2,3,1,4,3,3,4,3,3,3,52,2,4,2,3,3,3,4,3,4,3,36
193,bbbaa3f2-5a06-4e14-9626-0ec02a43b129,book,2025-12-09 02:24:29.398744,2,23,2,3,1,4,3,3,4,3,3,3,52,2,4,3,3,2,4,4,3,5,2,53
193,184fc244-2725-4a56-894d-bbb80ef207e7,click,2025-12-26 00:48:29.398744,1,23,2,3,1,4,3,3,4,3,3,3,52,2,4,3,3,4,4,5,3,4,2,148
193,472a370a-f213-4bdd-bef7-e00aa2eb2ca4,book,2025-12-28 19:30:29.398744,2,23,2,3,1,4,3,3,4,3,3,3,52,2,4,3,3,2,4,4,3,4,2,6
193,51be0fb4-70bd-42c9-90d2-1f3d18ac005c,click,2025-12-22 20:49:29.398744,1,23,2,3,1,4,3,3,4,3,3,3,52,2,3,4,4,5,4,4,3,2,3,19
193,e3597f71-7e84-47f9-b3f2-567398c8fcdd,view,2025-12-13 14:57:29.398744,0,23,2,3,1,4,3,3,4,3,3,3,52,2,3,4,5,4,2,3,3,2,4,1
193,1d32dfff-864b-4298-8be7-1f9714936244,click,2025-12-01 23:31:29.398744,1,23,2,3,1,4,3,3,4,3,3,3,52,3,5,3,3,2,5,5,3,5,2,60
193,778d28df-a4fa-4328-896e-4a9f80216fda,view,2025-12-04 10:35:29.398744,0,23,2,3,1,4,3,3,4,3,3,3,52,2,3,5,5,1,2,3,3,2,4,18
193,d2351990-8009-44cd-9fdb-e79f1fd913f4,view,2025-12-15 12:48:29.398744,0,23,2,3,1,4,3,3,4,3,3,3,52,1,4,2,3,3,3,4,2,4,2,40
193,7953a021-a4c4-4fbf-b5a8-92467f8280ed,click,2025-12-05 00:44:29.398744,1,23,2,3,1,4,3,3,4,3,3,3,52,1,3,3,4,3,2,3,2,2,4,21
193,c4d01836-2731-498c-afa0-164e08df33be,book,2025-12-15 08:48:29.398744,2,23,2,3,1,4,3,3,4,3,3,3,52,2,3,4,3,2,4,3,3,4,2,159
193,26bd92cc-1bd7-46bc-a132-9c227115194a,click,2025-12-07 18:19:29.398744,1,23,2,3,1,4,3,3,4,3,3,3,52,3,3,4,5,2,2,3,2,2,5,56
193,2f634211-0161-41dc-b871-3d405b1b3975,book,2025-12-12 06:55:29.398744,2,23,2,3,1,4,3,3,4,3,3,3,52,2,5,3,3,3,4,5,3,4,2,113
